"UMean [m/s]:0","UMean [m/s]:1","UMean [m/s]:2","boundaryT [K]","boundaryU [m/s]:0","boundaryU [m/s]:1","boundaryU [m/s]:2","dsmcRhoN [1/m3]","dsmcRhoNMean [1/m3]","dsmcSigmaTcRMax [m3/s]","fD [Pa]:0","fD [Pa]:1","fD [Pa]:2","fDMean [Pa]:0","fDMean [Pa]:1","fDMean [Pa]:2","iDof [1/m3]","iDofMean [1/m3]","internalE [Pa]","internalEMean [Pa]","internalT [kg m2/s2]","linearKE [Pa]","linearKEMean [Pa]","momentum [kg/(m2 s)]:0","momentum [kg/(m2 s)]:1","momentum [kg/(m2 s)]:2","momentumMean [kg/(m2 s)]:0","momentumMean [kg/(m2 s)]:1","momentumMean [kg/(m2 s)]:2","overallT [kg m2/s2]","q [kg/s3]","qMean [kg/s3]","rhoM [kg/m3]","rhoMMean [kg/m3]","rhoN [1/m3]","rhoNMean [1/m3]","translationalT [kg m2/s2]","p [Pa]","Points:0","Points:1","Points:2"
267.93,-10.426,-0.25584,295,250,0,0,24.5,24.612,3.4689e-16,0,0,0,0,0,0,0,0,0,0,0,0.00089491,0.0008416,2.0223e-06,-4.3106e-08,-1.9169e-07,1.7488e-06,-6.8049e-08,-1.6693e-09,297.7,0,0,6.4974e-09,6.5271e-09,9.8e+16,9.8447e+16,297.7,0.00040464,0.115,0.08,0
267.58,-10.62,-0.2638,295,250,0,0,25.5,24.693,3.3754e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087182,0.00084495,1.6226e-06,-8.2016e-08,1.4568e-07,1.7522e-06,-6.9546e-08,-1.7312e-09,298.29,0,0,6.7626e-09,6.5485e-09,1.02e+17,9.8771e+16,298.29,0.00040677,0.115,0.08025,0
267.35,-10.448,-0.35037,295,250,0,0,25,24.699,3.733e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087234,0.0008452,1.7393e-06,-3.7331e-07,4.4884e-07,1.7512e-06,-6.8444e-08,-2.2969e-09,298.51,0,0,6.63e-09,6.5502e-09,1e+17,9.8796e+16,298.51,0.00040718,0.115,0.0805,0
268.02,-10.004,-0.20621,295,250,0,0,24.5,24.613,3.8888e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098153,0.00084145,1.9616e-06,-4.4698e-07,-9.9488e-08,1.7495e-06,-6.5301e-08,-1.3462e-09,297.55,0,0,6.4974e-09,6.5275e-09,9.8e+16,9.8454e+16,297.55,0.00040446,0.115,0.08075,0
268,-9.9391,-0.021303,295,250,0,0,25.5,24.692,3.57e-16,0,0,0,0,0,0,0,0,0,0,0,0.00088296,0.00084273,1.6959e-06,2.9977e-08,7.5135e-08,1.7549e-06,-6.5085e-08,-1.353e-10,296.88,0,0,6.7626e-09,6.5482e-09,1.02e+17,9.8767e+16,296.88,0.00040483,0.115,0.081,0
267.65,-9.9202,0.097424,295,250,0,0,27.5,24.684,3.3598e-16,0,0,0,0,0,0,0,0,0,0,0,0.00094397,0.00084155,1.9511e-06,-7.1058e-08,1.7682e-07,1.7521e-06,-6.4942e-08,6.3887e-10,296.73,0,0,7.293e-09,6.5462e-09,1.1e+17,9.8736e+16,296.73,0.0004045,0.115,0.08125,0
267.76,-10.062,0.38104,295,250,0,0,23.5,24.626,3.4268e-16,0,0,0,0,0,0,0,0,0,0,0,0.00081833,0.00084058,1.6739e-06,-2.1964e-07,-1.6376e-07,1.7487e-06,-6.5716e-08,2.4929e-09,297.12,0,0,6.2322e-09,6.5309e-09,9.4e+16,9.8506e+16,297.12,0.00040409,0.115,0.0815,0
267.76,-10.558,0.10432,295,250,0,0,23,24.667,3.6545e-16,0,0,0,0,0,0,0,0,0,0,0,0.00076434,0.00084232,1.6964e-06,1.6649e-07,-1.9158e-07,1.7516e-06,-6.9064e-08,6.8396e-10,297.27,0,0,6.0996e-09,6.5417e-09,9.2e+16,9.8669e+16,297.27,0.00040497,0.115,0.08175,0
267.88,-10.921,-0.073442,295,250,0,0,25.5,24.685,3.5702e-16,0,0,0,0,0,0,0,0,0,0,0,0.00091752,0.0008426,1.9731e-06,4.5076e-08,-4.1178e-07,1.7537e-06,-7.1493e-08,-4.7769e-10,296.99,0,0,6.7626e-09,6.5465e-09,1.02e+17,9.8741e+16,296.99,0.00040488,0.115,0.082,0
268.26,-10.754,0.3896,295,250,0,0,25.5,24.712,3.399e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011094,0.00084527,1.9837e-06,-5.4187e-08,-2.3148e-07,1.7581e-06,-7.0479e-08,2.5534e-09,297.52,0,0,6.7626e-09,6.5537e-09,1.02e+17,9.885e+16,297.52,0.00040605,0.115,0.08225,0
267.95,-10.365,0.23258,295,250,0,0,26,24.73,2.9912e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010314,0.000846,1.6783e-06,-8.8451e-08,4.0897e-08,1.7573e-06,-6.798e-08,1.5244e-09,297.86,0,0,6.8952e-09,6.5584e-09,1.04e+17,9.892e+16,297.86,0.0004068,0.115,0.0825,0
267.6,-10.058,0.041206,295,250,0,0,23.5,24.685,2.9557e-16,0,0,0,0,0,0,0,0,0,0,0,0.00075272,0.00084315,1.3362e-06,-9.0361e-08,-2.0481e-07,1.7519e-06,-6.5851e-08,2.6964e-10,297.53,0,0,6.2322e-09,6.5466e-09,9.4e+16,9.8742e+16,297.53,0.00040561,0.115,0.08275,0
267.42,-10.04,-0.10865,295,250,0,0,25,24.672,3.4916e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087322,0.00084168,1.8506e-06,1.4e-07,-1.3773e-07,1.7497e-06,-6.5695e-08,-7.1291e-10,297.19,0,0,6.63e-09,6.5429e-09,1e+17,9.8686e+16,297.19,0.00040493,0.115,0.083,0
267.61,-9.8219,-0.64893,295,250,0,0,26,24.673,3.3117e-16,0,0,0,0,0,0,0,0,0,0,0,0.00092286,0.00084195,2.0584e-06,-2.1722e-07,2.2227e-07,1.751e-06,-6.4272e-08,-4.2413e-09,297.15,0,0,6.8952e-09,6.5432e-09,1.04e+17,9.8691e+16,297.15,0.0004049,0.115,0.08325,0
267.32,-8.8929,-0.4227,295,250,0,0,24.5,24.598,3.2563e-16,0,0,0,0,0,0,0,0,0,0,0,0.00096916,0.00084061,2.2358e-06,-1.9257e-07,4.6219e-08,1.7438e-06,-5.8015e-08,-2.7619e-09,298.03,0,0,6.4974e-09,6.5233e-09,9.8e+16,9.839e+16,298.03,0.00040485,0.115,0.0835,0
266.67,-9.0233,-0.083493,295,250,0,0,20.5,24.634,3.2995e-16,0,0,0,0,0,0,0,0,0,0,0,0.00080779,0.00084025,1.9567e-06,2.2461e-08,-1.9693e-07,1.7421e-06,-5.896e-08,-5.5008e-10,297.8,0,0,5.4366e-09,6.5329e-09,8.2e+16,9.8536e+16,297.8,0.00040513,0.115,0.08375,0
267.35,-10.252,-0.24519,295,250,0,0,23,24.699,3.169e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082558,0.00084223,1.8779e-06,-2.4744e-07,-5.4527e-08,1.7512e-06,-6.715e-08,-1.6061e-09,297.06,0,0,6.0996e-09,6.5502e-09,9.2e+16,9.8797e+16,297.06,0.0004052,0.115,0.084,0
267.97,-10.603,-0.13636,295,250,0,0,27.5,24.688,2.8911e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010745,0.00084367,2.2466e-06,-7.6042e-08,-9.9912e-08,1.7545e-06,-6.9422e-08,-8.9277e-10,297.4,0,0,7.293e-09,6.5472e-09,1.1e+17,9.8752e+16,297.4,0.00040548,0.115,0.08425,0
268.01,-10.061,-0.3431,295,250,0,0,24,24.648,3.2926e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083581,0.00084209,1.6627e-06,-6.9939e-08,-4.7046e-08,1.7519e-06,-6.5767e-08,-2.2411e-09,297.29,0,0,6.3648e-09,6.5365e-09,9.6e+16,9.859e+16,297.29,0.00040466,0.115,0.0845,0
267.81,-9.8059,-0.10295,295,250,0,0,21.5,24.615,3.864e-16,0,0,0,0,0,0,0,0,0,0,0,0.00062024,0.00083984,1.1482e-06,-2.5875e-07,2.6634e-07,1.7482e-06,-6.4011e-08,-6.7258e-10,296.92,0,0,5.7018e-09,6.5278e-09,8.6e+16,9.8459e+16,296.92,0.00040363,0.115,0.08475,0
267.73,-9.837,0.4285,295,250,0,0,20.5,24.624,3.7943e-16,0,0,0,0,0,0,0,0,0,0,0,0.00059413,0.0008405,1.3084e-06,-2.4286e-07,3.3007e-07,1.7484e-06,-6.4239e-08,2.7986e-09,297.15,0,0,5.4366e-09,6.5304e-09,8.2e+16,9.8497e+16,297.15,0.00040409,0.115,0.085,0
267.35,-9.7899,0.20036,295,250,0,0,23,24.663,3.6069e-16,0,0,0,0,0,0,0,0,0,0,0,0.00063674,0.00084135,1.6036e-06,-2.8546e-07,4.1701e-08,1.7486e-06,-6.4032e-08,1.3084e-09,297.25,0,0,6.0996e-09,6.5406e-09,9.2e+16,9.8652e+16,297.25,0.00040486,0.115,0.08525,0
266.85,-9.6745,-0.051893,295,250,0,0,27,24.755,3.1624e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078044,0.00084347,1.7092e-06,-1.4979e-07,-1.0361e-07,1.7519e-06,-6.3512e-08,-3.396e-10,297.18,0,0,7.1604e-09,6.5651e-09,1.08e+17,9.9022e+16,297.18,0.00040628,0.115,0.0855,0
267.36,-9.0848,-0.031386,295,250,0,0,24.5,24.764,3.4126e-16,0,0,0,0,0,0,0,0,0,0,0,0.0008724,0.00084462,1.9145e-06,2.9387e-07,-8.2083e-08,1.7558e-06,-5.967e-08,-2.055e-10,297.18,0,0,6.4974e-09,6.5673e-09,9.8e+16,9.9055e+16,297.18,0.00040642,0.115,0.08575,0
268.39,-9.2763,0.32612,295,250,0,0,23.5,24.687,3.7118e-16,0,0,0,0,0,0,0,0,0,0,0,0.00096231,0.00084373,2.2558e-06,1.8619e-07,-2.1524e-08,1.7571e-06,-6.0728e-08,2.1332e-09,297.14,0,0,6.2322e-09,6.5469e-09,9.4e+16,9.8747e+16,297.14,0.0004051,0.115,0.086,0
268.34,-9.6144,0.43338,295,250,0,0,26.5,24.693,3.4049e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010333,0.00084306,2.3654e-06,-2.4521e-07,3.4839e-07,1.7572e-06,-6.2959e-08,2.8362e-09,296.74,0,0,7.0278e-09,6.5486e-09,1.06e+17,9.8773e+16,296.74,0.00040466,0.115,0.08625,0
268.11,-9.2197,0.1819,295,250,0,0,25,24.708,2.8342e-16,0,0,0,0,0,0,0,0,0,0,0,0.00094668,0.00084215,2.0396e-06,-1.5594e-07,4.3395e-07,1.7568e-06,-6.0413e-08,1.1918e-09,296.25,0,0,6.63e-09,6.5526e-09,1e+17,9.8832e+16,296.25,0.00040424,0.115,0.0865,0
267.81,-8.9866,-0.086929,295,250,0,0,24.5,24.698,2.8895e-16,0,0,0,0,0,0,0,0,0,0,0,0.00077284,0.00084186,1.6739e-06,-2.4567e-07,2.0039e-07,1.7541e-06,-5.8861e-08,-5.6928e-10,296.55,0,0,6.4974e-09,6.5498e-09,9.8e+16,9.879e+16,296.55,0.00040447,0.115,0.08675,0
267.1,-8.6827,-0.45865,295,250,0,0,22.5,24.667,3.4039e-16,0,0,0,0,0,0,0,0,0,0,0,0.00070665,0.00084088,1.5097e-06,-2.3356e-07,1.6911e-07,1.7472e-06,-5.68e-08,-2.9998e-09,297.2,0,0,5.967e-09,6.5416e-09,9e+16,9.8667e+16,297.2,0.00040486,0.115,0.087,0
267.45,-8.861,-0.50515,295,250,0,0,23.5,24.697,3.4165e-16,0,0,0,0,0,0,0,0,0,0,0,0.00089989,0.00084291,1.6897e-06,-3.6474e-07,1.656e-07,1.7517e-06,-5.8041e-08,-3.3082e-09,297.38,0,0,6.2322e-09,6.5496e-09,9.4e+16,9.8788e+16,297.38,0.0004056,0.115,0.08725,0
267.88,-9.3898,-0.4874,295,250,0,0,23,24.779,3.2963e-16,0,0,0,0,0,0,0,0,0,0,0,0.00085149,0.00084672,1.6418e-06,-3.6865e-07,1.5164e-07,1.7604e-06,-6.1706e-08,-3.203e-09,297.48,0,0,6.0996e-09,6.5715e-09,9.2e+16,9.9117e+16,297.48,0.0004071,0.115,0.0875,0
267.47,-9.826,-0.29434,295,250,0,0,19,24.815,3.5316e-16,0,0,0,0,0,0,0,0,0,0,0,0.00058359,0.00084808,1.2262e-06,-7.0682e-08,8.5668e-08,1.7602e-06,-6.4664e-08,-1.9363e-09,297.9,0,0,5.0388e-09,6.5808e-09,7.6e+16,9.9258e+16,297.9,0.00040824,0.115,0.08775,0
267.04,-9.7515,-0.037649,295,250,0,0,19,24.762,3.6031e-16,0,0,0,0,0,0,0,0,0,0,0,0.00060415,0.00084663,1.2685e-06,1.1969e-07,-8.7134e-08,1.7536e-06,-6.4043e-08,-2.4834e-10,298.44,0,0,5.0388e-09,6.5669e-09,7.6e+16,9.9048e+16,298.44,0.00040811,0.115,0.088,0
267.37,-9.2176,-0.34853,295,250,0,0,22.5,24.67,3.4632e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078475,0.00084365,1.69e-06,6.3677e-08,-1.3518e-07,1.7493e-06,-6.0308e-08,-2.2777e-09,298.25,0,0,5.967e-09,6.5426e-09,9e+16,9.8681e+16,298.25,0.00040635,0.115,0.08825,0
268.28,-9.1999,-0.71541,295,250,0,0,24.5,24.665,3.466e-16,0,0,0,0,0,0,0,0,0,0,0,0.00097839,0.00084328,2.0296e-06,-4.6706e-07,1.2489e-07,1.7548e-06,-6.0179e-08,-4.6795e-09,297.38,0,0,6.4974e-09,6.5411e-09,9.8e+16,9.866e+16,297.38,0.00040507,0.115,0.0885,0
268.18,-9.8397,-0.39469,295,250,0,0,23.5,24.743,3.3024e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010456,0.00084642,1.931e-06,-5.7991e-07,2.8107e-07,1.7598e-06,-6.4574e-08,-2.5851e-09,297.66,0,0,6.2322e-09,6.562e-09,9.4e+16,9.8974e+16,297.66,0.00040675,0.115,0.08875,0
267.61,-10.426,0.057758,295,250,0,0,22.5,24.883,3.2792e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084404,0.00085086,1.6798e-06,-3.5965e-07,1.8572e-07,1.766e-06,-6.8806e-08,3.8416e-10,297.97,0,0,5.967e-09,6.599e-09,9e+16,9.9533e+16,297.97,0.00040947,0.115,0.089,0
267.98,-10.639,0.089665,295,250,0,0,22,24.935,3.524e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074491,0.00085235,1.6183e-06,-1.9845e-07,2.496e-07,1.7721e-06,-7.0353e-08,5.9378e-10,297.51,0,0,5.8344e-09,6.6128e-09,8.8e+16,9.9741e+16,297.51,0.00040969,0.115,0.08925,0
268.1,-10.628,-0.052068,295,250,0,0,23.5,24.899,3.7317e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083303,0.0008511,1.6817e-06,-1.2447e-07,1.0069e-07,1.7704e-06,-7.018e-08,-3.4377e-10,297.39,0,0,6.2322e-09,6.6033e-09,9.4e+16,9.9598e+16,297.39,0.00040894,0.115,0.0895,0
267.91,-10.137,-0.11969,295,250,0,0,26,24.815,3.6597e-16,0,0,0,0,0,0,0,0,0,0,0,0.00085036,0.00084772,1.722e-06,-3.6832e-08,-9.2651e-08,1.7631e-06,-6.672e-08,-7.8697e-10,297.34,0,0,6.8952e-09,6.5809e-09,1.04e+17,9.926e+16,297.34,0.00040748,0.115,0.08975,0
268.08,-9.6452,-0.023023,295,250,0,0,28.5,24.744,3.4867e-16,0,0,0,0,0,0,0,0,0,0,0,0.00091084,0.00084497,1.9885e-06,1.6069e-07,2.4662e-08,1.7592e-06,-6.3294e-08,-1.508e-10,297.04,0,0,7.5582e-09,6.5622e-09,1.14e+17,9.8978e+16,297.04,0.00040591,0.115,0.09,0
268.59,-9.6078,-0.19134,295,250,0,0,28.5,24.757,3.4167e-16,0,0,0,0,0,0,0,0,0,0,0,0.00095476,0.00084571,2.1375e-06,1.8143e-08,3.4629e-07,1.7635e-06,-6.308e-08,-1.2566e-09,296.75,0,0,7.5582e-09,6.5656e-09,1.14e+17,9.9028e+16,296.75,0.00040572,0.115,0.09025,0
268.6,-9.5366,-0.68374,295,250,0,0,30,24.729,3.3808e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010705,0.00084524,2.0986e-06,-3.2224e-07,4.5657e-07,1.7615e-06,-6.2543e-08,-4.4823e-09,296.98,0,0,7.956e-09,6.5581e-09,1.2e+17,9.8916e+16,296.98,0.00040558,0.115,0.0905,0
267.95,-9.1972,-0.70699,295,250,0,0,27,24.706,3.2178e-16,0,0,0,0,0,0,0,0,0,0,0,0.00092594,0.00084372,1.9157e-06,-1.9642e-07,1.3812e-07,1.7556e-06,-6.0259e-08,-4.6318e-09,297.2,0,0,7.1604e-09,6.5519e-09,1.08e+17,9.8822e+16,297.2,0.00040549,0.115,0.09075,0
268.05,-9.3353,0.0044323,295,250,0,0,22,24.746,3.5861e-16,0,0,0,0,0,0,0,0,0,0,0,0.00071165,0.0008454,1.6121e-06,-1.6355e-07,-1.585e-08,1.7591e-06,-6.1266e-08,3.3537e-11,297.26,0,0,5.8344e-09,6.5625e-09,8.8e+16,9.8982e+16,297.26,0.00040624,0.115,0.091,0
268.68,-9.6548,0.48537,295,250,0,0,22.5,24.748,4.1802e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074902,0.00084671,1.6681e-06,-2.6182e-07,3.8242e-09,1.7634e-06,-6.3366e-08,3.186e-09,297.31,0,0,5.967e-09,6.5631e-09,9e+16,9.8991e+16,297.31,0.00040634,0.115,0.09125,0
268.37,-9.4659,0.31232,295,250,0,0,27.5,24.768,4.0743e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083366,0.00084637,1.735e-06,-3.4441e-07,-9.5178e-08,1.7628e-06,-6.2174e-08,2.05e-09,297.09,0,0,7.293e-09,6.5684e-09,1.1e+17,9.907e+16,297.09,0.00040636,0.115,0.0915,0
267.54,-9.4393,-0.11265,295,250,0,0,27,24.807,3.5857e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082836,0.00084664,1.7429e-06,-2.0743e-07,1.6449e-08,1.7601e-06,-6.21e-08,-7.4041e-10,297.27,0,0,7.1604e-09,6.5789e-09,1.08e+17,9.923e+16,297.27,0.00040726,0.115,0.09175,0
268.53,-9.7652,-0.26832,295,250,0,0,21.5,24.739,3.5075e-16,0,0,0,0,0,0,0,0,0,0,0,0.00080942,0.00084592,1.9386e-06,1.4153e-07,4.9692e-08,1.7618e-06,-6.4064e-08,-1.7628e-09,297.2,0,0,5.7018e-09,6.5608e-09,8.6e+16,9.8956e+16,297.2,0.00040604,0.115,0.092,0
268.82,-9.6746,-0.27962,295,250,0,0,22.5,24.695,3.5826e-16,0,0,0,0,0,0,0,0,0,0,0,0.00075215,0.00084463,1.6193e-06,1.0557e-07,-6.5562e-09,1.7605e-06,-6.3359e-08,-1.832e-09,297.06,0,0,5.967e-09,6.5492e-09,9e+16,9.8781e+16,297.06,0.00040513,0.115,0.09225,0
268.31,-9.2407,-0.46215,295,250,0,0,21,24.677,3.4179e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007015,0.00084237,1.1567e-06,-1.2972e-07,-4.652e-08,1.7559e-06,-6.0475e-08,-3.0243e-09,296.71,0,0,5.5692e-09,6.5443e-09,8.4e+16,9.8707e+16,296.71,0.00040436,0.115,0.0925,0
268.25,-9.1549,-0.41856,295,250,0,0,20.5,24.67,3.4038e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074447,0.00084237,1.3794e-06,-2.1979e-07,-8.255e-08,1.755e-06,-5.9897e-08,-2.738e-09,296.87,0,0,5.4366e-09,6.5426e-09,8.2e+16,9.8682e+16,296.87,0.00040447,0.115,0.09275,0
268.08,-9.5284,-0.55951,295,250,0,0,25.5,24.698,3.0944e-16,0,0,0,0,0,0,0,0,0,0,0,0.00090277,0.00084414,1.9919e-06,-1.0587e-07,1.5869e-07,1.7559e-06,-6.241e-08,-3.6648e-09,297.4,0,0,6.7626e-09,6.5499e-09,1.02e+17,9.8792e+16,297.4,0.00040565,0.115,0.093,0
268.68,-9.7269,-0.24234,295,250,0,0,27.5,24.741,2.9627e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010333,0.00084604,2.3996e-06,-3.2252e-07,2.4338e-07,1.7629e-06,-6.382e-08,-1.5842e-09,297.1,0,0,7.293e-09,6.5613e-09,1.1e+17,9.8964e+16,297.1,0.00040594,0.115,0.09325,0
269.14,-9.5304,0.32063,295,250,0,0,21,24.705,3.2722e-16,0,0,0,0,0,0,0,0,0,0,0,0.00070348,0.00084442,1.8087e-06,-7.2511e-08,2.2799e-08,1.7633e-06,-6.2443e-08,2.0998e-09,296.51,0,0,5.5692e-09,6.5518e-09,8.4e+16,9.8821e+16,296.51,0.00040456,0.115,0.0935,0
268.8,-9.1013,0.22327,295,250,0,0,19.5,24.688,3.4653e-16,0,0,0,0,0,0,0,0,0,0,0,0.00075566,0.0008428,1.5559e-06,1.2906e-07,2.7823e-07,1.7599e-06,-5.9583e-08,1.4595e-09,296.32,0,0,5.1714e-09,6.5472e-09,7.8e+16,9.8751e+16,296.32,0.000404,0.115,0.09375,0
268.14,-8.6895,0.49509,295,250,0,0,23,24.779,3.5889e-16,0,0,0,0,0,0,0,0,0,0,0,0.0009536,0.00084509,2.0736e-06,-2.4613e-07,4.8485e-07,1.7621e-06,-5.7102e-08,3.2567e-09,296.49,0,0,6.0996e-09,6.5714e-09,9.2e+16,9.9116e+16,296.49,0.00040574,0.115,0.094,0
268.22,-9.3472,0.37933,295,250,0,0,19.5,24.79,3.7474e-16,0,0,0,0,0,0,0,0,0,0,0,0.00067266,0.00084552,1.6868e-06,-2.5464e-07,-5.228e-08,1.7634e-06,-6.1448e-08,2.4965e-09,296.43,0,0,5.1714e-09,6.5744e-09,7.8e+16,9.9161e+16,296.43,0.00040583,0.115,0.09425,0
268.08,-9.9272,0.037593,295,250,0,0,18.5,24.834,3.4772e-16,0,0,0,0,0,0,0,0,0,0,0,0.0005507,0.00084803,1.3748e-06,-3.4343e-08,-2.8849e-07,1.7656e-06,-6.5379e-08,2.5073e-10,297.02,0,0,4.9062e-09,6.586e-09,7.4e+16,9.9337e+16,297.02,0.00040736,0.115,0.0945,0
267.85,-9.4563,-0.078067,295,250,0,0,24.5,24.85,3.2371e-16,0,0,0,0,0,0,0,0,0,0,0,0.00070251,0.00084833,1.6706e-06,-1.5189e-07,2.2556e-07,1.7651e-06,-6.2323e-08,-5.1068e-10,297.12,0,0,6.4974e-09,6.5902e-09,9.8e+16,9.9399e+16,297.12,0.00040776,0.115,0.09475,0
268.12,-9.1104,-0.86713,295,250,0,0,27,24.747,3.1045e-16,0,0,0,0,0,0,0,0,0,0,0,0.00079569,0.00084449,1.5983e-06,-1.6894e-07,4.6915e-07,1.7596e-06,-5.9791e-08,-5.6837e-09,296.74,0,0,7.1604e-09,6.5629e-09,1.08e+17,9.8988e+16,296.74,0.00040555,0.115,0.095,0
268.53,-9.3707,-0.72505,295,250,0,0,24,24.714,3.2114e-16,0,0,0,0,0,0,0,0,0,0,0,0.00077785,0.00084436,1.6058e-06,-4.2838e-08,3.5529e-07,1.76e-06,-6.142e-08,-4.7483e-09,296.86,0,0,6.3648e-09,6.5542e-09,9.6e+16,9.8857e+16,296.86,0.00040517,0.115,0.09525,0
268.72,-9.4544,0.11549,295,250,0,0,21,24.776,3.5908e-16,0,0,0,0,0,0,0,0,0,0,0,0.00071126,0.00084743,1.6892e-06,-1.243e-07,3.0899e-07,1.7656e-06,-6.2118e-08,7.61e-10,297.16,0,0,5.5692e-09,6.5705e-09,8.4e+16,9.9103e+16,297.16,0.0004066,0.115,0.0955,0
269.03,-8.8291,0.41641,295,250,0,0,18.5,24.782,3.3506e-16,0,0,0,0,0,0,0,0,0,0,0,0.00063105,0.00084907,1.4835e-06,-1.5059e-07,-1.5383e-07,1.7682e-06,-5.8031e-08,2.736e-09,297.6,0,0,4.9062e-09,6.5723e-09,7.4e+16,9.913e+16,297.6,0.00040731,0.115,0.09575,0
269.13,-8.4597,-0.21093,295,250,0,0,19,24.794,3.2647e-16,0,0,0,0,0,0,0,0,0,0,0,0.00059135,0.0008486,1.1385e-06,-1.5651e-07,-5.5713e-07,1.7696e-06,-5.5627e-08,-1.3951e-09,297.11,0,0,5.0388e-09,6.5754e-09,7.6e+16,9.9177e+16,297.11,0.00040682,0.115,0.096,0
268.48,-8.5177,-0.66869,295,250,0,0,21,24.759,3.225e-16,0,0,0,0,0,0,0,0,0,0,0,0.00064113,0.00084587,1.4566e-06,-2.4681e-07,-4.5545e-07,1.7629e-06,-5.5928e-08,-4.396e-09,296.92,0,0,5.5692e-09,6.5661e-09,8.4e+16,9.9036e+16,296.92,0.00040598,0.115,0.09625,0
268.12,-8.6592,-0.21493,295,250,0,0,23.5,24.754,3.1016e-16,0,0,0,0,0,0,0,0,0,0,0,0.0008475,0.00084519,1.8134e-06,-1.6338e-07,-8.948e-08,1.7601e-06,-5.6848e-08,-1.4072e-09,296.98,0,0,6.2322e-09,6.5647e-09,9.4e+16,9.9015e+16,296.98,0.00040599,0.115,0.0965,0
268.44,-8.7102,0.0071508,295,250,0,0,25,24.781,3.1161e-16,0,0,0,0,0,0,0,0,0,0,0,0.00093856,0.00084677,1.8027e-06,3.1349e-07,1.5967e-07,1.7642e-06,-5.7244e-08,4.6693e-11,297.02,0,0,6.63e-09,6.5719e-09,1e+17,9.9124e+16,297.02,0.00040649,0.115,0.09675,0
268.62,-8.5241,-0.49254,295,250,0,0,25,24.767,3.1923e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084352,0.00084677,1.9394e-06,3.2349e-07,1.5995e-07,1.7644e-06,-5.5987e-08,-3.2395e-09,297.1,0,0,6.63e-09,6.5682e-09,1e+17,9.9068e+16,297.1,0.00040637,0.115,0.097,0
268.91,-8.6521,-0.58926,295,250,0,0,26.5,24.817,3.5077e-16,0,0,0,0,0,0,0,0,0,0,0,0.00091925,0.00084786,2.0236e-06,-2.3928e-07,1.7934e-08,1.7698e-06,-5.6944e-08,-3.8761e-09,296.55,0,0,7.0278e-09,6.5813e-09,1.06e+17,9.9266e+16,296.55,0.00040643,0.115,0.09725,0
268.93,-8.9191,0.91181,295,250,0,0,29,24.807,3.6697e-16,0,0,0,0,0,0,0,0,0,0,0,0.001016,0.00084763,1.9639e-06,-4.8729e-07,1.7089e-07,1.7693e-06,-5.8677e-08,5.9909e-09,296.57,0,0,7.6908e-09,6.5788e-09,1.16e+17,9.9228e+16,296.57,0.0004063,0.115,0.0975,0
268.79,-9.2425,1.3813,295,250,0,0,29,24.777,3.3899e-16,0,0,0,0,0,0,0,0,0,0,0,0.00096438,0.00084764,1.8123e-06,-1.846e-07,3.039e-07,1.7662e-06,-6.0731e-08,9.0768e-09,297.19,0,0,7.6908e-09,6.5708e-09,1.16e+17,9.9107e+16,297.19,0.00040665,0.115,0.09775,0
268.72,-9.2191,0.54875,295,250,0,0,24.5,24.869,3.4425e-16,0,0,0,0,0,0,0,0,0,0,0,0.00081807,0.00085091,1.6097e-06,2.1905e-07,3.7507e-07,1.7723e-06,-6.0795e-08,3.6133e-09,297.32,0,0,6.4974e-09,6.5952e-09,9.8e+16,9.9475e+16,297.32,0.00040834,0.115,0.098,0
268.81,-8.902,0.44256,295,250,0,0,21.5,24.852,3.43e-16,0,0,0,0,0,0,0,0,0,0,0,0.00069194,0.00084949,1.2814e-06,2.6132e-07,5.3338e-07,1.7716e-06,-5.8671e-08,2.9131e-09,296.85,0,0,5.7018e-09,6.5907e-09,8.6e+16,9.9407e+16,296.85,0.00040742,0.115,0.09825,0
